Count,Date,Time,Lat,Long,Speed,Altitude,GSR
390,25/5/2018,15:06:31,51.524223,-0.130668,1.56,46.4,484
391,25/5/2018,15:06:31,51.524223,-0.130668,1.56,46.7,481
392,25/5/2018,15:06:32,51.524231,-0.130659,1.67,46.7,485
393,25/5/2018,15:06:32,51.524231,-0.130659,1.67,46.8,483
394,25/5/2018,15:06:33,51.524235,-0.130652,1.33,46.8,486
395,25/5/2018,15:06:33,51.524235,-0.130652,1.33,46.4,484
396,25/5/2018,15:06:34,51.524239,-0.130646,2,46.4,488
397,25/5/2018,15:06:34,51.524239,-0.130646,2,46.3,486
398,25/5/2018,15:06:35,51.524246,-0.13064,2.02,46.3,486
399,25/5/2018,15:06:35,51.524246,-0.13064,2.02,46.1,485
400,25/5/2018,15:06:36,51.524254,-0.130636,1.8,46.1,486
401,25/5/2018,15:06:37,51.524254,-0.130631,0.28,46.1,487
402,25/5/2018,15:06:37,51.524254,-0.130631,0.28,44.9,484
403,25/5/2018,15:06:38,51.524258,-0.130615,1.57,44.9,485
404,25/5/2018,15:06:38,51.524258,-0.130615,1.57,44.8,482
405,25/5/2018,15:06:39,51.524261,-0.130603,1.48,44.8,485
406,25/5/2018,15:06:39,51.524261,-0.130603,1.48,44.8,483
407,25/5/2018,15:06:40,51.524273,-0.130598,2.17,44.8,485
408,25/5/2018,15:06:40,51.524273,-0.130598,2.17,45,482
409,25/5/2018,15:06:41,51.524273,-0.130589,1.8,45,484
410,25/5/2018,15:06:41,51.524273,-0.130589,1.8,44.8,482
411,25/5/2018,15:06:42,51.524277,-0.13058,2.26,44.8,484
412,25/5/2018,15:06:42,51.524277,-0.13058,2.26,44.7,482
413,25/5/2018,15:06:43,51.524284,-0.130574,2.04,44.7,484
414,25/5/2018,15:06:43,51.524284,-0.130574,2.04,44.3,481
415,25/5/2018,15:06:44,51.524284,-0.130567,1.81,44.3,484
416,25/5/2018,15:06:44,51.524284,-0.130567,1.81,44.1,481
417,25/5/2018,15:06:45,51.524288,-0.130557,2.93,44.1,485
418,25/5/2018,15:06:45,51.524288,-0.130557,2.93,43.7,481
419,25/5/2018,15:06:46,51.524288,-0.130545,3.3,43.7,484
420,25/5/2018,15:06:47,51.524288,-0.130534,3.39,43.7,486
421,25/5/2018,15:06:48,51.524292,-0.13052,3.07,43.7,487
422,25/5/2018,15:06:49,51.5243,-0.130507,3.39,43.7,487
423,25/5/2018,15:06:50,51.524303,-0.130493,2.87,43.7,486
424,25/5/2018,15:06:51,51.524307,-0.130482,2.76,43.7,486
425,25/5/2018,15:06:51,51.524307,-0.130482,2.76,43,481
426,25/5/2018,15:06:52,51.524315,-0.13047,3.09,43,484
427,25/5/2018,15:06:52,51.524315,-0.13047,3.09,42.7,481
428,25/5/2018,15:06:53,51.524315,-0.130458,2.61,42.7,485
429,25/5/2018,15:06:53,51.524315,-0.130458,2.61,42.4,481
430,25/5/2018,15:06:54,51.524323,-0.13045,1.2,42.4,484
431,25/5/2018,15:06:54,51.524323,-0.13045,1.2,42.2,482
432,25/5/2018,15:06:55,51.524326,-0.130442,1.74,42.2,485
433,25/5/2018,15:06:55,51.524326,-0.130442,1.74,41.9,482
434,25/5/2018,15:06:56,51.524345,-0.130428,4.74,41.9,484
435,25/5/2018,15:06:56,51.524345,-0.130428,4.74,42,482
436,25/5/2018,15:06:57,51.524349,-0.13042,2.93,42,486
437,25/5/2018,15:06:57,51.524349,-0.13042,2.93,41.6,483
438,25/5/2018,15:06:58,51.524345,-0.130412,1.87,41.6,484
439,25/5/2018,15:06:58,51.524345,-0.130412,1.87,41.5,481
440,25/5/2018,15:06:59,51.524349,-0.130399,1.8,41.5,483
441,25/5/2018,15:06:59,51.524349,-0.130399,1.8,42,479
442,25/5/2018,15:07:00,51.524349,-0.130394,0.72,42,483
443,25/5/2018,15:07:00,51.524349,-0.130394,0.72,42.1,479
444,25/5/2018,15:07:01,51.524376,-0.130367,4.32,42.1,482
445,25/5/2018,15:07:01,51.524376,-0.130367,4.32,43.1,479
446,25/5/2018,15:07:02,51.524387,-0.130347,4.35,43.1,483
447,25/5/2018,15:07:02,51.524387,-0.130347,4.35,42.8,479
448,25/5/2018,15:07:03,51.524399,-0.130322,7.93,42.8,483
449,25/5/2018,15:07:03,51.524399,-0.130322,7.93,43.2,480
450,25/5/2018,15:07:04,51.524395,-0.130305,5.11,43.2,482
451,25/5/2018,15:07:04,51.524395,-0.130305,5.11,42.1,479
452,25/5/2018,15:07:05,51.524391,-0.130278,6.19,42.1,479
453,25/5/2018,15:07:05,51.524391,-0.130278,6.19,40.2,477
454,25/5/2018,15:07:06,51.524387,-0.130268,2.69,40.2,479
455,25/5/2018,15:07:07,51.524384,-0.130258,2.91,40.2,481
456,25/5/2018,15:07:07,51.524384,-0.130258,2.91,41.2,478
457,25/5/2018,15:07:08,51.52438,-0.130253,2.7,41.2,480
458,25/5/2018,15:07:09,51.52438,-0.13024,1.28,41.2,481
459,25/5/2018,15:07:09,51.52438,-0.13024,1.28,39.5,477
460,25/5/2018,15:07:10,51.52438,-0.13024,2.28,39.5,480
461,25/5/2018,15:07:10,51.52438,-0.13024,2.28,39.6,477
462,25/5/2018,15:07:11,51.524368,-0.130237,1.76,39.6,481
463,25/5/2018,15:07:11,51.524368,-0.130237,1.76,39.8,480
464,25/5/2018,15:07:12,51.524357,-0.130239,2.22,39.8,482
465,25/5/2018,15:07:12,51.524357,-0.130239,2.22,40.5,480
466,25/5/2018,15:07:13,51.524345,-0.13024,3.52,40.5,481
467,25/5/2018,15:07:13,51.524345,-0.13024,3.52,41.6,479
468,25/5/2018,15:07:14,51.524338,-0.13024,2.04,41.6,479
469,25/5/2018,15:07:14,51.524338,-0.13024,2.04,42,477
470,25/5/2018,15:07:15,51.524323,-0.130237,2.54,42,480
471,25/5/2018,15:07:15,51.524323,-0.130237,2.54,42.6,477
472,25/5/2018,15:07:16,51.524315,-0.130237,1.81,42.6,481
473,25/5/2018,15:07:17,51.524303,-0.130241,1.74,42.6,482
474,25/5/2018,15:07:17,51.524303,-0.130241,1.74,44.1,478
475,25/5/2018,15:07:18,51.5243,-0.130229,3.91,44.1,481
476,25/5/2018,15:07:18,51.5243,-0.130229,3.91,44.6,479
477,25/5/2018,15:07:19,51.524284,-0.130213,4.02,44.6,483
478,25/5/2018,15:07:19,51.524284,-0.130213,4.02,44.7,479
479,25/5/2018,15:07:20,51.524277,-0.130212,0.89,44.7,480
480,25/5/2018,15:07:20,51.524277,-0.130212,0.89,45.1,476
481,25/5/2018,15:07:21,51.524281,-0.130217,2.46,45.1,479
482,25/5/2018,15:07:22,51.524265,-0.130216,3.2,45.1,479
483,25/5/2018,15:07:22,51.524265,-0.130216,3.2,46.9,478
484,25/5/2018,15:07:23,51.524265,-0.130212,1.46,46.9,478
485,25/5/2018,15:07:24,51.524261,-0.130212,1,46.9,482
486,25/5/2018,15:07:25,51.524254,-0.130202,2.85,46.9,483
487,25/5/2018,15:07:25,51.524254,-0.130202,2.85,46,479
488,25/5/2018,15:07:26,51.524246,-0.130203,1.06,46,482
489,25/5/2018,15:07:26,51.524246,-0.130203,1.06,45.7,477
490,25/5/2018,15:07:27,51.524246,-0.130198,1.72,45.7,481
491,25/5/2018,15:07:28,51.524235,-0.130191,2.83,45.7,485
492,25/5/2018,15:07:29,51.524235,-0.13018,3.61,45.7,485
493,25/5/2018,15:07:29,51.524235,-0.13018,3.61,44.1,482
494,25/5/2018,15:07:30,51.524223,-0.130174,3.26,44.1,482
495,25/5/2018,15:07:31,51.524216,-0.130167,2.28,44.1,484
496,25/5/2018,15:07:32,51.524208,-0.130159,2.83,44.1,486
497,25/5/2018,15:07:32,51.524208,-0.130159,2.83,44.4,482
498,25/5/2018,15:07:33,51.5242,-0.130154,2.02,44.4,485
499,25/5/2018,15:07:34,51.524193,-0.130141,2.69,44.4,488
500,25/5/2018,15:07:34,51.524193,-0.130141,2.69,43.9,483
501,25/5/2018,15:07:35,51.524181,-0.130133,3.17,43.9,485
502,25/5/2018,15:07:36,51.524158,-0.130113,2.44,43.9,486
503,25/5/2018,15:07:36,51.524158,-0.130113,2.44,44,482
504,25/5/2018,15:07:37,51.524151,-0.130088,0.93,44,482
505,25/5/2018,15:07:38,51.524147,-0.130085,2.28,44,485
506,25/5/2018,15:07:38,51.524147,-0.130085,2.28,44,480
507,25/5/2018,15:07:39,51.524136,-0.130071,4.13,44,481
508,25/5/2018,15:07:40,51.524113,-0.13006,3.91,44,482
509,25/5/2018,15:07:40,51.524113,-0.13006,3.91,43,479
510,25/5/2018,15:07:41,51.524109,-0.13005,2.57,43,480
511,25/5/2018,15:07:42,51.524094,-0.130055,3.67,43,482
512,25/5/2018,15:07:43,51.524082,-0.13005,3.13,43,483
513,25/5/2018,15:07:44,51.524078,-0.130042,3.13,43,485
514,25/5/2018,15:07:44,51.524078,-0.130042,3.13,44.3,482
515,25/5/2018,15:07:45,51.524075,-0.130037,0.83,44.3,483
516,25/5/2018,15:07:46,51.524063,-0.130036,3.15,44.3,485
517,25/5/2018,15:07:46,51.524063,-0.130036,3.15,44.4,480
518,25/5/2018,15:07:47,51.524052,-0.130037,2.63,44.4,482
519,25/5/2018,15:07:48,51.524044,-0.130026,1.98,44.4,482
520,25/5/2018,15:07:48,51.524044,-0.130026,1.98,46.3,479
521,25/5/2018,15:07:49,51.52404,-0.130019,2.2,46.3,481
522,25/5/2018,15:07:49,51.52404,-0.130019,2.2,46.3,478
523,25/5/2018,15:07:50,51.524029,-0.130011,3.89,46.3,483
524,25/5/2018,15:07:50,51.524029,-0.130011,3.89,45.7,478
525,25/5/2018,15:07:51,51.524021,-0.13,2.35,45.7,482
526,25/5/2018,15:07:51,51.524021,-0.13,2.35,45.5,478
527,25/5/2018,15:07:52,51.524014,-0.129978,2.65,45.5,482
528,25/5/2018,15:07:52,51.524014,-0.129978,2.65,45.6,478
529,25/5/2018,15:07:53,51.524006,-0.129961,3.96,45.6,482
530,25/5/2018,15:07:54,51.523998,-0.129958,2.39,45.6,481
531,25/5/2018,15:07:54,51.523998,-0.129958,2.39,45.4,478
532,25/5/2018,15:07:55,51.523991,-0.129954,0.39,45.4,479
533,25/5/2018,15:07:56,51.523991,-0.129935,1.65,45.4,481
534,25/5/2018,15:07:56,51.523991,-0.129935,1.65,45.1,478
535,25/5/2018,15:07:57,51.523979,-0.129921,3.09,45.1,480
536,25/5/2018,15:07:57,51.523979,-0.129921,3.09,45.9,478
537,25/5/2018,15:07:58,51.523979,-0.129907,2.41,45.9,480
538,25/5/2018,15:07:58,51.523979,-0.129907,2.41,44.8,477
539,25/5/2018,15:07:59,51.523968,-0.1299,2.19,44.8,480
540,25/5/2018,15:07:59,51.523968,-0.1299,2.19,45.2,477
541,25/5/2018,15:08:00,51.523975,-0.129872,2.11,45.2,479
542,25/5/2018,15:08:01,51.523972,-0.129857,3.65,45.2,481
543,25/5/2018,15:08:02,51.523979,-0.129838,1.48,45.2,483
544,25/5/2018,15:08:02,51.523979,-0.129838,1.48,45.2,479
545,25/5/2018,15:08:03,51.523975,-0.129824,2.07,45.2,480
546,25/5/2018,15:08:04,51.523987,-0.129815,1.09,45.2,481
547,25/5/2018,15:08:04,51.523987,-0.129815,1.09,46.3,478
548,25/5/2018,15:08:05,51.523994,-0.1298,1.7,46.3,480
549,25/5/2018,15:08:05,51.523994,-0.1298,1.7,46.1,476
550,25/5/2018,15:08:06,51.523998,-0.129789,2.65,46.1,479
551,25/5/2018,15:08:06,51.523998,-0.129789,2.65,46.3,475
552,25/5/2018,15:08:07,51.523991,-0.129764,2.57,46.3,477
553,25/5/2018,15:08:08,51.523994,-0.129751,2.52,46.3,479
554,25/5/2018,15:08:08,51.523994,-0.129751,2.52,46.8,476
555,25/5/2018,15:08:09,51.52401,-0.129741,3.48,46.8,479
556,25/5/2018,15:08:09,51.52401,-0.129741,3.48,50.4,476
557,25/5/2018,15:08:10,51.52401,-0.129725,3.61,50.4,479
558,25/5/2018,15:08:10,51.52401,-0.129725,3.61,50.4,476
559,25/5/2018,15:08:11,51.524017,-0.129707,3.19,50.4,477
560,25/5/2018,15:08:12,51.524025,-0.129678,4.87,50.4,478
561,25/5/2018,15:08:13,51.524036,-0.129659,1.48,50.4,479
562,25/5/2018,15:08:14,51.524036,-0.12965,1.91,50.4,480
563,25/5/2018,15:08:14,51.524036,-0.12965,1.91,49.8,475
564,25/5/2018,15:08:15,51.524044,-0.129659,4.09,49.8,478
565,25/5/2018,15:08:15,51.524044,-0.129659,4.09,50.3,476
566,25/5/2018,15:08:16,51.524048,-0.129661,1.8,50.3,477
567,25/5/2018,15:08:16,51.524048,-0.129661,1.8,50,474
568,25/5/2018,15:08:17,51.524052,-0.129654,2.44,50,475
569,25/5/2018,15:08:18,51.524059,-0.129646,2.3,50,478
570,25/5/2018,15:08:19,51.524063,-0.129607,4.98,50,480
571,25/5/2018,15:08:20,51.524063,-0.129585,1.35,50,479
572,25/5/2018,15:08:21,51.524063,-0.129555,1.2,50,480
573,25/5/2018,15:08:21,51.524063,-0.129555,1.2,51.5,474
574,25/5/2018,15:08:22,51.524052,-0.129534,0.67,51.5,479
575,25/5/2018,15:08:23,51.524071,-0.129514,2.41,51.5,477
576,25/5/2018,15:08:24,51.524075,-0.129496,2.8,51.5,477
577,25/5/2018,15:08:25,51.524075,-0.129479,1.74,51.5,477
578,25/5/2018,15:08:25,51.524075,-0.129479,1.74,51.1,474
579,25/5/2018,15:08:26,51.524082,-0.129469,1.59,51.1,477
580,25/5/2018,15:08:26,51.524082,-0.129469,1.59,50.7,473
581,25/5/2018,15:08:27,51.524094,-0.129457,1.98,50.7,474
582,25/5/2018,15:08:28,51.524105,-0.129443,2.8,50.7,478
583,25/5/2018,15:08:29,51.524113,-0.129429,2.32,50.7,478
584,25/5/2018,15:08:30,51.524117,-0.12942,1.63,50.7,478
585,25/5/2018,15:08:30,51.524117,-0.12942,1.63,52.1,472
586,25/5/2018,15:08:31,51.524124,-0.129405,1.89,52.1,475
587,25/5/2018,15:08:32,51.524136,-0.129386,2.78,52.1,476
588,25/5/2018,15:08:33,51.524147,-0.129368,2.78,52.1,476
589,25/5/2018,15:08:34,51.524151,-0.129355,1.83,52.1,475
590,25/5/2018,15:08:34,51.524151,-0.129355,1.83,51.1,471
591,25/5/2018,15:08:35,51.524158,-0.129341,2.2,51.1,472
592,25/5/2018,15:08:36,51.52417,-0.129325,2.56,51.1,474
593,25/5/2018,15:08:37,51.524178,-0.129313,2.32,51.1,476
594,25/5/2018,15:08:37,51.524178,-0.129313,2.32,53.3,471
595,25/5/2018,15:08:38,51.524181,-0.129298,2.7,53.3,475
596,25/5/2018,15:08:37,51.524185,-0.129283,2.56,53.3,476
597,25/5/2018,15:08:37,51.524185,-0.129283,2.56,51.4,472
598,25/5/2018,15:08:38,51.524197,-0.129267,2.98,51.4,475
599,25/5/2018,15:08:38,51.524197,-0.129267,2.98,50.4,471
600,25/5/2018,15:08:39,51.524204,-0.129248,3.24,50.4,475
601,25/5/2018,15:08:40,51.524212,-0.129227,4.09,50.4,475
602,25/5/2018,15:08:41,51.524223,-0.129206,4.87,50.4,476
603,25/5/2018,15:08:41,51.524223,-0.129206,4.87,45.9,471
604,25/5/2018,15:08:42,51.524231,-0.129184,4.67,45.9,472
605,25/5/2018,15:08:43,51.524239,-0.129171,3.56,45.9,475
606,25/5/2018,15:08:44,51.524242,-0.129154,3.32,45.9,476
607,25/5/2018,15:08:44,51.524242,-0.129154,3.32,41.8,471
608,25/5/2018,15:08:45,51.524258,-0.129135,3.48,41.8,473
609,25/5/2018,15:08:46,51.524265,-0.129124,3.09,41.8,473
610,25/5/2018,15:08:47,51.524277,-0.129114,4.11,41.8,474
611,25/5/2018,15:08:47,51.524277,-0.129114,4.11,37.7,470
612,25/5/2018,15:08:48,51.524292,-0.129101,5.28,37.7,473
613,25/5/2018,15:08:49,51.524303,-0.129092,5.09,37.7,476
614,25/5/2018,15:08:49,51.524303,-0.129092,5.09,35.1,469
615,25/5/2018,15:08:50,51.524315,-0.129088,3.8,35.1,471
616,25/5/2018,15:08:51,51.524311,-0.12908,3.5,35.1,471
617,25/5/2018,15:08:52,51.524311,-0.12907,2.85,35.1,474
618,25/5/2018,15:08:52,51.524311,-0.12907,2.85,35.4,469
619,25/5/2018,15:08:53,51.524311,-0.129057,2.28,35.4,472
620,25/5/2018,15:08:54,51.524307,-0.129046,2.8,35.4,473
621,25/5/2018,15:08:55,51.524303,-0.129042,1.65,35.4,470
622,25/5/2018,15:08:56,51.524303,-0.129039,1.69,35.4,472
623,25/5/2018,15:08:57,51.524303,-0.129035,1.04,35.4,474
624,25/5/2018,15:08:57,51.524303,-0.129035,1.04,38.6,470
625,25/5/2018,15:08:58,51.524303,-0.129031,0.89,38.6,473
626,25/5/2018,15:08:58,51.524303,-0.129031,0.89,38.4,468
627,25/5/2018,15:08:59,51.524303,-0.129028,0.54,38.4,472
628,25/5/2018,15:09:00,51.524303,-0.129023,1,38.4,473
629,25/5/2018,15:09:01,51.524307,-0.129017,0.94,38.4,473
630,25/5/2018,15:09:02,51.524307,-0.129011,0.69,38.4,473
631,25/5/2018,15:09:02,51.524307,-0.129011,0.69,40,475
632,25/5/2018,15:09:03,51.524311,-0.129001,0.76,40,479
633,25/5/2018,15:09:04,51.524315,-0.128993,1.04,40,472
634,25/5/2018,15:09:05,51.524319,-0.128986,1.37,40,470
635,25/5/2018,15:09:05,51.524319,-0.128986,1.37,41.9,466
636,25/5/2018,15:09:06,51.524315,-0.128977,0.41,41.9,466
637,25/5/2018,15:09:07,51.524311,-0.128969,2.07,41.9,468
638,25/5/2018,15:09:08,51.524303,-0.128962,3.02,41.9,469
639,25/5/2018,15:09:09,51.524307,-0.128947,2.37,41.9,468
640,25/5/2018,15:09:10,51.524315,-0.128933,2.2,41.9,470
641,25/5/2018,15:09:10,51.524315,-0.128933,2.2,45.8,466
642,25/5/2018,15:09:11,51.524319,-0.128924,1.87,45.8,467
643,25/5/2018,15:09:12,51.524315,-0.128925,0.35,45.8,467
644,25/5/2018,15:09:12,51.524315,-0.128925,0.35,46.5,464
645,25/5/2018,15:09:13,51.524338,-0.12892,3.37,46.5,465
646,25/5/2018,15:09:14,51.524345,-0.128915,3.15,46.5,468
647,25/5/2018,15:09:15,51.524342,-0.128892,3.65,46.5,469
648,25/5/2018,15:09:16,51.524345,-0.12888,2.72,46.5,470
649,25/5/2018,15:09:16,51.524345,-0.12888,2.72,49.2,465
650,25/5/2018,15:09:17,51.524345,-0.128869,1.91,49.2,468
651,25/5/2018,15:09:18,51.524349,-0.128854,2.3,49.2,469
652,25/5/2018,15:09:19,51.524357,-0.128844,2.19,49.2,470
653,25/5/2018,15:09:19,51.524357,-0.128844,2.19,51.2,466
654,25/5/2018,15:09:20,51.524368,-0.12883,2.72,51.2,467
655,25/5/2018,15:09:21,51.524372,-0.128818,2.52,51.2,469
656,25/5/2018,15:09:22,51.524368,-0.12881,1.76,51.2,469
657,25/5/2018,15:09:23,51.524372,-0.128797,2.5,51.2,470
658,25/5/2018,15:09:24,51.524376,-0.128791,1.93,51.2,470
659,25/5/2018,15:09:24,51.524376,-0.128791,1.93,52.4,466
660,25/5/2018,15:09:25,51.524384,-0.128778,1.87,52.4,469
661,25/5/2018,15:09:26,51.524395,-0.128758,3.13,52.4,470
662,25/5/2018,15:09:27,51.524395,-0.128744,2.98,52.4,472
663,25/5/2018,15:09:27,51.524395,-0.128744,2.98,53.4,470
664,25/5/2018,15:09:28,51.524403,-0.128734,1.63,53.4,471
665,25/5/2018,15:09:29,51.524414,-0.128719,1.35,53.4,471
666,25/5/2018,15:09:30,51.524422,-0.128707,1.89,53.4,474
667,25/5/2018,15:09:30,51.524422,-0.128707,1.89,55,469
668,25/5/2018,15:09:31,51.524429,-0.128694,2.22,55,473
669,25/5/2018,15:09:32,51.524441,-0.128678,2.63,55,474
670,25/5/2018,15:09:33,51.524441,-0.128668,2.39,55,475
671,25/5/2018,15:09:34,51.524448,-0.128656,2.52,55,475
672,25/5/2018,15:09:34,51.524448,-0.128656,2.52,56.1,470
673,25/5/2018,15:09:35,51.524456,-0.12864,3,56.1,472
674,25/5/2018,15:09:36,51.524456,-0.128628,2.96,56.1,475
675,25/5/2018,15:09:37,51.524471,-0.128608,2.43,56.1,476
676,25/5/2018,15:09:38,51.524475,-0.128603,1.09,56.1,475
677,25/5/2018,15:09:39,51.524483,-0.128599,1.26,56.1,475
678,25/5/2018,15:09:39,51.524483,-0.128599,1.26,56.5,470
679,25/5/2018,15:09:40,51.524483,-0.128603,2.54,56.5,477
680,25/5/2018,15:09:40,51.524483,-0.128603,2.54,56.8,471
681,25/5/2018,15:09:41,51.524498,-0.128593,1.87,56.8,475
682,25/5/2018,15:09:42,51.524506,-0.128588,1.26,56.8,477
683,25/5/2018,15:09:43,51.524517,-0.12858,0.81,56.8,478
684,25/5/2018,15:09:43,51.524517,-0.12858,0.81,58.6,472
685,25/5/2018,15:09:44,51.524536,-0.128568,1.17,58.6,473
686,25/5/2018,15:09:45,51.524551,-0.128556,1.33,58.6,474
687,25/5/2018,15:09:46,51.524567,-0.128551,1.35,58.6,475
688,25/5/2018,15:09:47,51.524574,-0.128555,1.06,58.6,478
689,25/5/2018,15:09:47,51.524574,-0.128555,1.06,58.2,474
690,25/5/2018,15:09:48,51.524597,-0.128551,2.56,58.2,476
691,25/5/2018,15:09:49,51.524601,-0.128565,2.17,58.2,476
692,25/5/2018,15:09:50,51.524612,-0.128573,1.76,58.2,477
693,25/5/2018,15:09:50,51.524612,-0.128573,1.76,59.7,472
694,25/5/2018,15:09:51,51.524628,-0.128577,0.89,59.7,472
695,25/5/2018,15:09:52,51.524643,-0.128578,0.81,59.7,481
696,25/5/2018,15:09:52,51.524643,-0.128578,0.81,59.6,475
697,25/5/2018,15:09:53,51.524658,-0.128581,1.09,59.6,476
698,25/5/2018,15:09:54,51.524685,-0.128591,3.65,59.6,479
699,25/5/2018,15:09:55,51.524696,-0.128602,3.11,59.6,481
700,25/5/2018,15:09:56,51.524704,-0.128615,2.98,59.6,482
701,25/5/2018,15:09:56,51.524704,-0.128615,2.98,59.2,478
702,25/5/2018,15:09:57,51.524723,-0.128612,1.93,59.2,483
703,25/5/2018,15:09:58,51.524734,-0.128626,2.89,59.2,484
704,25/5/2018,15:09:59,51.524731,-0.128642,2.3,59.2,482
705,25/5/2018,15:10:00,51.524738,-0.128656,2.33,59.2,483
706,25/5/2018,15:10:00,51.524738,-0.128656,2.33,58.1,477
707,25/5/2018,15:10:01,51.52475,-0.12866,2.11,58.1,477
708,25/5/2018,15:10:02,51.524754,-0.128664,2.02,58.1,479
709,25/5/2018,15:10:03,51.524761,-0.128667,2.02,58.1,480
710,25/5/2018,15:10:04,51.524765,-0.128675,2.07,58.1,482
711,25/5/2018,15:10:04,51.524765,-0.128675,2.07,57.8,476
712,25/5/2018,15:10:05,51.524784,-0.128683,3.26,57.8,477
713,25/5/2018,15:10:06,51.524784,-0.128692,1.81,57.8,478
714,25/5/2018,15:10:07,51.524796,-0.128694,1.44,57.8,480
715,25/5/2018,15:10:08,51.524811,-0.128709,3.35,57.8,485
716,25/5/2018,15:10:08,51.524811,-0.128709,3.35,56.1,480
717,25/5/2018,15:10:09,51.524818,-0.128716,2.69,56.1,479
718,25/5/2018,15:10:10,51.524837,-0.128715,3.33,56.1,480
719,25/5/2018,15:10:11,51.524845,-0.128725,3.46,56.1,481
720,25/5/2018,15:10:11,51.524845,-0.128725,3.46,55,474
721,25/5/2018,15:10:12,51.52486,-0.128735,3.24,55,478
722,25/5/2018,15:10:13,51.524868,-0.128741,2.32,55,481
723,25/5/2018,15:10:14,51.524876,-0.128743,2.48,55,483
724,25/5/2018,15:10:15,51.524887,-0.128744,2.63,55,485
725,25/5/2018,15:10:16,51.524899,-0.128751,2.61,55,480
726,25/5/2018,15:10:16,51.524899,-0.128751,2.61,52.7,476
727,25/5/2018,15:10:17,51.524902,-0.128758,2.48,52.7,478
728,25/5/2018,15:10:18,51.524902,-0.128768,2.26,52.7,480
729,25/5/2018,15:10:19,51.524906,-0.128788,2.54,52.7,480
730,25/5/2018,15:10:19,51.524906,-0.128788,2.54,51.7,476
731,25/5/2018,15:10:20,51.524914,-0.128796,3.44,51.7,479
732,25/5/2018,15:10:21,51.524925,-0.12881,4.28,51.7,480
733,25/5/2018,15:10:22,51.524937,-0.128817,3.46,51.7,480
734,25/5/2018,15:10:23,51.524944,-0.128827,2.3,51.7,481
735,25/5/2018,15:10:23,51.524944,-0.128827,2.3,49.9,476
736,25/5/2018,15:10:24,51.524944,-0.128836,2.15,49.9,479
737,25/5/2018,15:10:25,51.52494,-0.128853,2.93,49.9,479
738,25/5/2018,15:10:26,51.524944,-0.128866,2.74,49.9,480
739,25/5/2018,15:10:27,51.524948,-0.12888,2.33,49.9,483
740,25/5/2018,15:10:27,51.524948,-0.12888,2.33,47.3,477
741,25/5/2018,15:10:28,51.524956,-0.128887,2.28,47.3,481
742,25/5/2018,15:10:29,51.524963,-0.128895,2,47.3,482
743,25/5/2018,15:10:30,51.524971,-0.128908,3.43,47.3,482
744,25/5/2018,15:10:30,51.524971,-0.128908,3.43,45.4,475
745,25/5/2018,15:10:31,51.524979,-0.128921,3.2,45.4,480
746,25/5/2018,15:10:32,51.524982,-0.128937,3.24,45.4,484
747,25/5/2018,15:10:32,51.524982,-0.128937,3.24,45.3,478
748,25/5/2018,15:10:33,51.524986,-0.12895,2.57,45.3,482
749,25/5/2018,15:10:34,51.524982,-0.128971,2.69,45.3,487
750,25/5/2018,15:10:34,51.524982,-0.128971,2.69,45.3,480
751,25/5/2018,15:10:35,51.52499,-0.12899,3.43,45.3,483
752,25/5/2018,15:10:36,51.52499,-0.129015,4.24,45.3,483
753,25/5/2018,15:10:37,51.524994,-0.129033,4.41,45.3,489
754,25/5/2018,15:10:37,51.524994,-0.129033,4.41,45.5,487
755,25/5/2018,15:10:38,51.525002,-0.129049,4.3,45.5,494
756,25/5/2018,15:10:39,51.525002,-0.129058,3.33,45.5,483
757,25/5/2018,15:10:39,51.525002,-0.129058,3.33,44.1,480
758,25/5/2018,15:10:40,51.525009,-0.129066,3.24,44.1,488
759,25/5/2018,15:10:40,51.525009,-0.129066,3.24,43.5,482
760,25/5/2018,15:10:41,51.525017,-0.129077,2.8,43.5,485
761,25/5/2018,15:10:42,51.525028,-0.129079,2.78,43.5,483
762,25/5/2018,15:10:43,51.525043,-0.12908,3.35,43.5,483
763,25/5/2018,15:10:43,51.525043,-0.12908,3.35,41.2,477
764,25/5/2018,15:10:44,51.525055,-0.129082,3.72,41.2,487
765,25/5/2018,15:10:45,51.525066,-0.129094,3.69,41.2,504
766,25/5/2018,15:10:46,51.525078,-0.129095,3.22,41.2,488
767,25/5/2018,15:10:47,51.525082,-0.129111,3.5,41.2,480
768,25/5/2018,15:10:48,51.525082,-0.129129,3.63,41.2,481
769,25/5/2018,15:10:49,51.525097,-0.129134,3.39,41.2,487
770,25/5/2018,15:10:50,51.525112,-0.129131,3.41,41.2,492
771,25/5/2018,15:10:51,51.525127,-0.129131,3.11,41.2,495
772,25/5/2018,15:10:51,51.525127,-0.129131,3.11,38.8,487
773,25/5/2018,15:10:52,51.525143,-0.129132,2.24,38.8,491
774,25/5/2018,15:10:53,51.525154,-0.129125,3.65,38.8,484
775,25/5/2018,15:10:53,51.525154,-0.129125,3.65,38.3,481
776,25/5/2018,15:10:54,51.525166,-0.129117,3.28,38.3,493
777,25/5/2018,15:10:55,51.525166,-0.129116,1.69,38.3,488
778,25/5/2018,15:10:55,51.525166,-0.129116,1.69,36.9,488
779,25/5/2018,15:10:56,51.525169,-0.129114,1.59,36.9,494
