Count,Date,Time,Lat,Long,Speed,Altitude,GSR
776,25/5/2018,15:09:04,51.524899,-0.128774,3.46,39.9,565
777,25/5/2018,15:09:05,51.524895,-0.128787,2.72,39.9,565
778,25/5/2018,15:09:06,51.52491,-0.128792,3.85,39.9,564
779,25/5/2018,15:09:07,51.524921,-0.128807,5.19,39.9,563
780,25/5/2018,15:09:08,51.524925,-0.12882,4.52,39.9,564
781,25/5/2018,15:09:09,51.524933,-0.128826,4.44,39.9,566
782,25/5/2018,15:09:09,51.524933,-0.128826,4.44,37.6,565
783,25/5/2018,15:09:10,51.52494,-0.128835,4.61,37.6,563
784,25/5/2018,15:09:10,51.52494,-0.128835,4.61,37,565
785,25/5/2018,15:09:11,51.524952,-0.128842,4.63,37,564
786,25/5/2018,15:09:12,51.52496,-0.128846,4.44,37,565
787,25/5/2018,15:09:13,51.524963,-0.12885,3.5,37,562
788,25/5/2018,15:09:14,51.524967,-0.128854,2.72,37,566
789,25/5/2018,15:09:15,51.524971,-0.128858,2.06,37,566
790,25/5/2018,15:09:15,51.524971,-0.128858,2.06,34.9,565
791,25/5/2018,15:09:16,51.524971,-0.128866,1.76,34.9,565
792,25/5/2018,15:09:16,51.524971,-0.128866,1.76,34.5,566
793,25/5/2018,15:09:17,51.524975,-0.128873,2.24,34.5,567
794,25/5/2018,15:09:18,51.524979,-0.128881,2.65,34.5,568
795,25/5/2018,15:09:19,51.524982,-0.128887,3.24,34.5,568
796,25/5/2018,15:09:20,51.524998,-0.128889,4.37,34.5,568
797,25/5/2018,15:09:21,51.525002,-0.128896,4.28,34.5,568
798,25/5/2018,15:09:22,51.525005,-0.128901,3.57,34.5,570
799,25/5/2018,15:09:22,51.525005,-0.128901,3.57,35.5,569
800,25/5/2018,15:09:23,51.525009,-0.128907,4.13,35.5,570
801,25/5/2018,15:09:23,51.525009,-0.128907,4.13,35.3,570
802,25/5/2018,15:09:24,51.525013,-0.128917,4.39,35.3,569
803,25/5/2018,15:09:25,51.525021,-0.128927,4.91,35.3,569
804,25/5/2018,15:09:26,51.525028,-0.128935,4.04,35.3,570
805,25/5/2018,15:09:27,51.525036,-0.128947,5.02,35.3,573
806,25/5/2018,15:09:27,51.525036,-0.128947,5.02,35.6,571
807,25/5/2018,15:09:28,51.525051,-0.128964,6.35,35.6,569
808,25/5/2018,15:09:29,51.525051,-0.128981,4.83,35.6,569
809,25/5/2018,15:09:30,51.525051,-0.128995,3.28,35.6,570
810,25/5/2018,15:09:31,51.525063,-0.129008,4.02,35.6,569
811,25/5/2018,15:09:32,51.525063,-0.129024,3.93,35.6,570
812,25/5/2018,15:09:32,51.525063,-0.129024,3.93,36,569
813,25/5/2018,15:09:33,51.525066,-0.129037,3.3,36,569
814,25/5/2018,15:09:33,51.525066,-0.129037,3.3,36.1,568
815,25/5/2018,15:09:34,51.525074,-0.129051,4.32,36.1,568
816,25/5/2018,15:09:35,51.525074,-0.129067,3.3,36.1,568
817,25/5/2018,15:09:36,51.525074,-0.129082,3.19,36.1,569
818,25/5/2018,15:09:36,51.525074,-0.129082,3.19,35.2,567
819,25/5/2018,15:09:37,51.525078,-0.129103,3.83,35.2,565
820,25/5/2018,15:09:37,51.525078,-0.129103,3.83,35.3,565
821,25/5/2018,15:09:38,51.525082,-0.12912,3.85,35.3,564
822,25/5/2018,15:09:39,51.525082,-0.129136,3.52,35.3,570
823,25/5/2018,15:09:39,51.525082,-0.129136,3.52,36.3,569
824,25/5/2018,15:09:40,51.525082,-0.12915,2.74,36.3,567
825,25/5/2018,15:09:41,51.525089,-0.12916,2.33,36.3,567
826,25/5/2018,15:09:42,51.525097,-0.129174,2.98,36.3,569
827,25/5/2018,15:09:42,51.525097,-0.129174,2.98,37.1,569
828,25/5/2018,15:09:43,51.525105,-0.129186,3.48,37.1,566
829,25/5/2018,15:09:44,51.525105,-0.129201,4.24,37.1,569
830,25/5/2018,15:09:44,51.525105,-0.129201,4.24,38.1,567
831,25/5/2018,15:09:45,51.525108,-0.129215,4.09,38.1,564
832,25/5/2018,15:09:46,51.525116,-0.129224,4,38.1,565
833,25/5/2018,15:09:46,51.525116,-0.129224,4,39.1,563
834,25/5/2018,15:09:47,51.525131,-0.129233,4.72,39.1,563
835,25/5/2018,15:09:47,51.525131,-0.129233,4.72,39.4,563
836,25/5/2018,15:09:48,51.525139,-0.129244,4.69,39.4,561
837,25/5/2018,15:09:48,51.525139,-0.129244,4.69,39.4,563
838,25/5/2018,15:09:49,51.525139,-0.129258,3.74,39.4,561
839,25/5/2018,15:09:49,51.525139,-0.129258,3.74,39.5,561
840,25/5/2018,15:09:50,51.52515,-0.12927,4.46,39.5,560
841,25/5/2018,15:09:50,51.52515,-0.12927,4.46,39.2,561
842,25/5/2018,15:09:51,51.525162,-0.12928,4.69,39.2,560
843,25/5/2018,15:09:51,51.525162,-0.12928,4.69,39.6,561
844,25/5/2018,15:09:52,51.525169,-0.129291,4.37,39.6,562
845,25/5/2018,15:09:52,51.525169,-0.129291,4.37,39.7,563
846,25/5/2018,15:09:53,51.525177,-0.129302,3.98,39.7,562
847,25/5/2018,15:09:53,51.525177,-0.129302,3.98,40,563
848,25/5/2018,15:09:54,51.525185,-0.129314,4.39,40,561
849,25/5/2018,15:09:55,51.525192,-0.129325,4.19,40,562
850,25/5/2018,15:09:56,51.525196,-0.129331,3.56,40,564
851,25/5/2018,15:09:57,51.525211,-0.12934,5.09,40,564
852,25/5/2018,15:09:58,51.525223,-0.129345,5.41,40,565
853,25/5/2018,15:09:58,51.525223,-0.129345,5.41,39.8,564
854,25/5/2018,15:09:59,51.525238,-0.129345,4.93,39.8,562
855,25/5/2018,15:09:59,51.525238,-0.129345,4.93,39.5,562
856,25/5/2018,15:10:00,51.525242,-0.129352,3.07,39.5,561
857,25/5/2018,15:10:00,51.525242,-0.129352,3.07,39.4,563
858,25/5/2018,15:10:01,51.525249,-0.129356,3.13,39.4,565
859,25/5/2018,15:10:01,51.525249,-0.129356,3.13,39.5,565
860,25/5/2018,15:10:02,51.525249,-0.12936,2.56,39.5,565
861,25/5/2018,15:10:03,51.525265,-0.129373,4.2,39.5,566
862,25/5/2018,15:10:03,51.525265,-0.129373,4.2,40.2,565
863,25/5/2018,15:10:04,51.525272,-0.12938,3.65,40.2,563
864,25/5/2018,15:10:05,51.52528,-0.129386,3.83,40.2,564
865,25/5/2018,15:10:06,51.525295,-0.129392,4.33,40.2,566
866,25/5/2018,15:10:07,51.525303,-0.129405,4.28,40.2,566
867,25/5/2018,15:10:07,51.525303,-0.129405,4.28,41.2,565
868,25/5/2018,15:10:08,51.525311,-0.129419,3.46,41.2,564
869,25/5/2018,15:10:09,51.525314,-0.129432,3.33,41.2,565
870,25/5/2018,15:10:09,51.525314,-0.129432,3.33,41.1,565
871,25/5/2018,15:10:10,51.525322,-0.129444,3.32,41.1,565
872,25/5/2018,15:10:10,51.525322,-0.129444,3.32,41.5,565
873,25/5/2018,15:10:11,51.52533,-0.129455,3.22,41.5,566
874,25/5/2018,15:10:11,51.52533,-0.129455,3.22,40.7,565
875,25/5/2018,15:10:12,51.525337,-0.129461,2.32,40.7,564
876,25/5/2018,15:10:13,51.525341,-0.129467,1.07,40.7,564
877,25/5/2018,15:10:14,51.525349,-0.129469,1.43,40.7,567
878,25/5/2018,15:10:15,51.525349,-0.129477,1.11,40.7,567
879,25/5/2018,15:10:15,51.525349,-0.129477,1.11,40.4,566
880,25/5/2018,15:10:16,51.52536,-0.129485,2.52,40.4,566
881,25/5/2018,15:10:16,51.52536,-0.129485,2.52,39.2,565
882,25/5/2018,15:10:17,51.525368,-0.129491,2.43,39.2,565
883,25/5/2018,15:10:17,51.525368,-0.129491,2.43,39,564
884,25/5/2018,15:10:18,51.525383,-0.129508,2.76,39,564
885,25/5/2018,15:10:19,51.525387,-0.129518,1.33,39,567
886,25/5/2018,15:10:20,51.525394,-0.129531,2.35,39,568
887,25/5/2018,15:10:20,51.525394,-0.129531,2.35,37.5,566
888,25/5/2018,15:10:21,51.525406,-0.129538,2.94,37.5,565
889,25/5/2018,15:10:21,51.525406,-0.129538,2.94,37.4,565
890,25/5/2018,15:10:22,51.525421,-0.129545,3.43,37.4,563
891,25/5/2018,15:10:23,51.525436,-0.129549,4.02,37.4,565
892,25/5/2018,15:10:24,51.525448,-0.129554,3.26,37.4,565
893,25/5/2018,15:10:25,51.525463,-0.129553,3.63,37.4,565
894,25/5/2018,15:10:26,51.525478,-0.129554,3.57,37.4,565
895,25/5/2018,15:10:26,51.525478,-0.129554,3.57,37.4,565
896,25/5/2018,15:10:27,51.525482,-0.129543,2.98,37.4,564
897,25/5/2018,15:10:28,51.525494,-0.129542,1.8,37.4,566
898,25/5/2018,15:10:28,51.525494,-0.129542,1.8,36.7,566
899,25/5/2018,15:10:29,51.525501,-0.129528,2.67,36.7,564
900,25/5/2018,15:10:29,51.525501,-0.129528,2.67,36.3,564
901,25/5/2018,15:10:30,51.525524,-0.129516,3.54,36.3,565
902,25/5/2018,15:10:30,51.525524,-0.129516,3.54,36.5,564
903,25/5/2018,15:10:31,51.525532,-0.129506,3.19,36.5,565
904,25/5/2018,15:10:31,51.525532,-0.129506,3.19,36.1,565
905,25/5/2018,15:10:32,51.525539,-0.129496,3.39,36.1,565
906,25/5/2018,15:10:33,51.525539,-0.129493,1.44,36.1,566
907,25/5/2018,15:10:34,51.525543,-0.129487,1.43,36.1,566
908,25/5/2018,15:10:34,51.525543,-0.129487,1.43,34.6,566
909,25/5/2018,15:10:35,51.525547,-0.129478,1.57,34.6,564
910,25/5/2018,15:10:35,51.525547,-0.129478,1.57,34.4,565
911,25/5/2018,15:10:36,51.525558,-0.129469,2.3,34.4,565
912,25/5/2018,15:10:36,51.525558,-0.129469,2.3,34.1,566
913,25/5/2018,15:10:37,51.525558,-0.129462,1.96,34.1,565
914,25/5/2018,15:10:38,51.525574,-0.129451,3.48,34.1,566
915,25/5/2018,15:10:39,51.525585,-0.129442,3.96,34.1,568
916,25/5/2018,15:10:40,51.525597,-0.129431,4.48,34.1,568
917,25/5/2018,15:10:40,51.525597,-0.129431,4.48,33.4,567
918,25/5/2018,15:10:41,51.525604,-0.129415,4.26,33.4,566
919,25/5/2018,15:10:42,51.525608,-0.129397,4.22,33.4,568
920,25/5/2018,15:10:43,51.525616,-0.129385,3.44,33.4,567
921,25/5/2018,15:10:44,51.52562,-0.129378,2.76,33.4,568
922,25/5/2018,15:10:44,51.52562,-0.129378,2.76,33.1,567
923,25/5/2018,15:10:45,51.525627,-0.129376,3.26,33.1,565
924,25/5/2018,15:10:46,51.525631,-0.129379,2.24,33.1,567
925,25/5/2018,15:10:47,51.525642,-0.129377,3.67,33.1,567
926,25/5/2018,15:10:48,51.525654,-0.129377,4.32,33.1,566
927,25/5/2018,15:10:48,51.525654,-0.129377,4.32,33.7,565
928,25/5/2018,15:10:49,51.525669,-0.129385,5.44,33.7,564
929,25/5/2018,15:10:49,51.525669,-0.129385,5.44,34,564
930,25/5/2018,15:10:50,51.525681,-0.12939,5.39,34,564
931,25/5/2018,15:10:51,51.525692,-0.12939,4.74,34,563
932,25/5/2018,15:10:52,51.525707,-0.129384,4.89,34,562
933,25/5/2018,15:10:52,51.525707,-0.129384,4.89,34.4,561
934,25/5/2018,15:10:53,51.525719,-0.129379,3.82,34.4,559
935,25/5/2018,15:10:53,51.525719,-0.129379,3.82,34.4,560
936,25/5/2018,15:10:54,51.52573,-0.129364,3.96,34.4,560
937,25/5/2018,15:10:55,51.525742,-0.129358,3.96,34.4,563
938,25/5/2018,15:10:56,51.525753,-0.129357,4.59,34.4,563
939,25/5/2018,15:10:56,51.525753,-0.129357,4.59,34.5,562
940,25/5/2018,15:10:57,51.525749,-0.129351,2.59,34.5,562
941,25/5/2018,15:10:57,51.525749,-0.129351,2.59,34.6,561
942,25/5/2018,15:10:58,51.525757,-0.12934,1.15,34.6,562
943,25/5/2018,15:10:58,51.525757,-0.12934,1.15,35,562
944,25/5/2018,15:10:59,51.525768,-0.129335,1.59,35,562
945,25/5/2018,15:10:59,51.525768,-0.129335,1.59,35.6,562
946,25/5/2018,15:11:00,51.52578,-0.12933,1.61,35.6,563
947,25/5/2018,15:11:01,51.525787,-0.12933,0.74,35.6,564
948,25/5/2018,15:11:02,51.525784,-0.129336,2.48,35.6,564
949,25/5/2018,15:11:03,51.525787,-0.129335,2.06,35.6,567
950,25/5/2018,15:11:03,51.525787,-0.129335,2.06,37.6,567
951,25/5/2018,15:11:04,51.525776,-0.129328,1.63,37.6,569
952,25/5/2018,15:11:04,51.525776,-0.129328,1.63,39.3,568
953,25/5/2018,15:11:05,51.525768,-0.129325,0.3,39.3,567
954,25/5/2018,15:11:05,51.525768,-0.129325,0.3,40.7,566
955,25/5/2018,15:11:06,51.525776,-0.129318,1.54,40.7,566
956,25/5/2018,15:11:06,51.525776,-0.129318,1.54,41.6,565
957,25/5/2018,15:11:07,51.525787,-0.129315,3.82,41.6,564
958,25/5/2018,15:11:08,51.52581,-0.129308,5.61,41.6,566
959,25/5/2018,15:11:08,51.52581,-0.129308,5.61,43.5,564
960,25/5/2018,15:11:09,51.525826,-0.129301,6.39,43.5,566
961,25/5/2018,15:11:09,51.525826,-0.129301,6.39,44.2,564
962,25/5/2018,15:11:10,51.525833,-0.129303,4.8,44.2,567
963,25/5/2018,15:11:10,51.525833,-0.129303,4.8,44.6,566
964,25/5/2018,15:11:11,51.525841,-0.129306,4.22,44.6,566
965,25/5/2018,15:11:11,51.525841,-0.129306,4.22,45,565
966,25/5/2018,15:11:12,51.525837,-0.129319,3.93,45,565
967,25/5/2018,15:11:13,51.525848,-0.129313,5.78,45,568
968,25/5/2018,15:11:13,51.525848,-0.129313,5.78,45.7,567
969,25/5/2018,15:11:14,51.525864,-0.129318,6.43,45.7,566
970,25/5/2018,15:11:15,51.525879,-0.12932,5.5,45.7,566
971,25/5/2018,15:11:16,51.52589,-0.129323,4.54,45.7,566
972,25/5/2018,15:11:17,51.525883,-0.129336,5.5,45.7,566
973,25/5/2018,15:11:18,51.525887,-0.129348,5.91,45.7,566
974,25/5/2018,15:11:18,51.525887,-0.129348,5.91,51.4,564
975,25/5/2018,15:11:19,51.525871,-0.129337,3.02,51.4,564
976,25/5/2018,15:11:19,51.525871,-0.129337,3.02,51.6,563
977,25/5/2018,15:11:20,51.525879,-0.129338,3.33,51.6,565
978,25/5/2018,15:11:20,51.525879,-0.129338,3.33,53.4,564
979,25/5/2018,15:11:21,51.52589,-0.129343,2.87,53.4,566
980,25/5/2018,15:11:21,51.52589,-0.129343,2.87,53.3,565
981,25/5/2018,15:11:22,51.525909,-0.129341,2.96,53.3,566
982,25/5/2018,15:11:22,51.525909,-0.129341,2.96,53,566
983,25/5/2018,15:11:23,51.525913,-0.129351,2.22,53,565
984,25/5/2018,15:11:23,51.525913,-0.129351,2.22,52.3,564
985,25/5/2018,15:11:24,51.525921,-0.12936,2.72,52.3,565
986,25/5/2018,15:11:24,51.525921,-0.12936,2.72,53.3,564
987,25/5/2018,15:11:25,51.525921,-0.129367,1.78,53.3,566
988,25/5/2018,15:11:25,51.525921,-0.129367,1.78,53.7,566
989,25/5/2018,15:11:26,51.525932,-0.129383,3.48,53.7,567
990,25/5/2018,15:11:26,51.525932,-0.129383,3.48,54.5,566
991,25/5/2018,15:11:27,51.525944,-0.129394,4.44,54.5,565
992,25/5/2018,15:11:28,51.52594,-0.129398,1.59,54.5,566
993,25/5/2018,15:11:29,51.525921,-0.129385,1.7,54.5,566
994,25/5/2018,15:11:29,51.525921,-0.129385,1.7,55.8,565
995,25/5/2018,15:11:30,51.525921,-0.129391,1.11,55.8,566
996,25/5/2018,15:11:30,51.525921,-0.129391,1.11,54.3,563
997,25/5/2018,15:11:31,51.525936,-0.129406,2.19,54.3,566
998,25/5/2018,15:11:31,51.525936,-0.129406,2.19,55.2,566
999,25/5/2018,15:11:32,51.525951,-0.12942,2.83,55.2,564
1000,25/5/2018,15:11:33,51.525959,-0.129433,3.19,55.2,565
1001,25/5/2018,15:11:34,51.525967,-0.129445,3.65,55.2,565
1002,25/5/2018,15:11:35,51.525982,-0.129454,4.44,55.2,566
1003,25/5/2018,15:11:35,51.525982,-0.129454,4.44,57.3,565
1004,25/5/2018,15:11:36,51.525993,-0.129464,4.83,57.3,564
1005,25/5/2018,15:11:36,51.525993,-0.129464,4.83,57.6,566
1006,25/5/2018,15:11:37,51.526009,-0.129481,5.3,57.6,579
1007,25/5/2018,15:11:38,51.52602,-0.12949,4.69,57.6,565
1008,25/5/2018,15:11:39,51.526031,-0.129503,5,57.6,571
1009,25/5/2018,15:11:39,51.526031,-0.129503,5,57.1,569
1010,25/5/2018,15:11:40,51.526031,-0.129522,4.85,57.1,568
1011,25/5/2018,15:11:41,51.526043,-0.129533,3.56,57.1,566
1012,25/5/2018,15:11:42,51.526054,-0.129535,3.07,57.1,565
1013,25/5/2018,15:11:43,51.526062,-0.129543,3.33,57.1,564
1014,25/5/2018,15:11:43,51.526062,-0.129543,3.33,57.5,564
1015,25/5/2018,15:11:44,51.526073,-0.129549,3.07,57.5,564
1016,25/5/2018,15:11:44,51.526073,-0.129549,3.07,56.9,564
1017,25/5/2018,15:11:45,51.526081,-0.129553,3.46,56.9,563
1018,25/5/2018,15:11:45,51.526081,-0.129553,3.46,56.6,562
1019,25/5/2018,15:11:46,51.526096,-0.12956,3.63,56.6,562
1020,25/5/2018,15:11:47,51.526108,-0.129568,2.98,56.6,562
1021,25/5/2018,15:11:48,51.526115,-0.129574,2.61,56.6,564
1022,25/5/2018,15:11:49,51.526123,-0.129578,1.98,56.6,565
1023,25/5/2018,15:11:49,51.526123,-0.129578,1.98,56,563
1024,25/5/2018,15:11:50,51.526142,-0.129597,2.7,56,564
1025,25/5/2018,15:11:50,51.526142,-0.129597,2.7,54.9,563
1026,25/5/2018,15:11:51,51.526154,-0.129617,2.89,54.9,562
1027,25/5/2018,15:11:52,51.526173,-0.129628,3.32,54.9,563
1028,25/5/2018,15:11:53,51.526184,-0.129638,3.78,54.9,563
1029,25/5/2018,15:11:53,51.526184,-0.129638,3.78,52.2,563
1030,25/5/2018,15:11:54,51.526199,-0.129648,3.04,52.2,561
1031,25/5/2018,15:11:54,51.526199,-0.129648,3.04,51.2,561
1032,25/5/2018,15:11:55,51.526218,-0.129656,3.15,51.2,561
1033,25/5/2018,15:11:56,51.526237,-0.129668,4.26,51.2,563
1034,25/5/2018,15:11:57,51.526253,-0.129682,4.72,51.2,564
1035,25/5/2018,15:11:58,51.526268,-0.129693,5.07,51.2,565
1036,25/5/2018,15:11:58,51.526268,-0.129693,5.07,51.1,563
1037,25/5/2018,15:11:59,51.526283,-0.129706,5.06,51.1,561
1038,25/5/2018,15:12:00,51.526299,-0.12972,4.96,51.1,562
1039,25/5/2018,15:12:01,51.526314,-0.129733,4.94,51.1,562
1040,25/5/2018,15:12:02,51.526329,-0.129745,3.94,51.1,561
1041,25/5/2018,15:12:02,51.526329,-0.129745,3.94,49.3,561
1042,25/5/2018,15:12:03,51.526344,-0.129757,4.5,49.3,558
1043,25/5/2018,15:12:04,51.526356,-0.129769,4.19,49.3,559
1044,25/5/2018,15:12:05,51.526371,-0.129776,4.76,49.3,560
1045,25/5/2018,15:12:06,51.52639,-0.129785,4.65,49.3,561
1046,25/5/2018,15:12:07,51.526402,-0.129798,4.2,49.3,561
1047,25/5/2018,15:12:07,51.526402,-0.129798,4.2,47.5,559
1048,25/5/2018,15:12:08,51.526413,-0.129813,4.96,47.5,558
1049,25/5/2018,15:12:09,51.526428,-0.129829,4.83,47.5,559
1050,25/5/2018,15:12:10,51.52644,-0.129842,5.54,47.5,560
1051,25/5/2018,15:12:11,51.526451,-0.129852,4.32,47.5,561
1052,25/5/2018,15:12:11,51.526451,-0.129852,4.32,46.8,559
1053,25/5/2018,15:12:12,51.526459,-0.129863,4.32,46.8,557
1054,25/5/2018,15:12:13,51.52647,-0.12987,3.76,46.8,559
1055,25/5/2018,15:12:14,51.526482,-0.129881,4.15,46.8,559
1056,25/5/2018,15:12:15,51.526493,-0.129891,4.2,46.8,559
1057,25/5/2018,15:12:15,51.526493,-0.129891,4.2,47.4,560
1058,25/5/2018,15:12:16,51.526508,-0.129901,4.89,47.4,558
1059,25/5/2018,15:12:16,51.526508,-0.129901,4.89,47.6,558
1060,25/5/2018,15:12:17,51.52652,-0.129913,4.56,47.6,558
1061,25/5/2018,15:12:17,51.52652,-0.129913,4.56,47.6,557
1062,25/5/2018,15:12:18,51.526527,-0.129925,4.7,47.6,558
1063,25/5/2018,15:12:18,51.526527,-0.129925,4.7,47.6,559
1064,25/5/2018,15:12:19,51.526543,-0.129933,4.82,47.6,559
1065,25/5/2018,15:12:19,51.526543,-0.129933,4.82,47.3,559
1066,25/5/2018,15:12:20,51.52655,-0.129946,4.54,47.3,559
1067,25/5/2018,15:12:20,51.52655,-0.129946,4.54,47.2,557
1068,25/5/2018,15:12:21,51.526562,-0.129957,4.44,47.2,557
1069,25/5/2018,15:12:22,51.526569,-0.129969,4.35,47.2,557
1070,25/5/2018,15:12:23,51.526581,-0.129979,4.44,47.2,558
1071,25/5/2018,15:12:24,51.526596,-0.12999,4.46,47.2,560
1072,25/5/2018,15:12:24,51.526596,-0.12999,4.46,46.7,560
1073,25/5/2018,15:12:25,51.526608,-0.130001,4.87,46.7,557
1074,25/5/2018,15:12:25,51.526608,-0.130001,4.87,46.4,558
1075,25/5/2018,15:12:26,51.526615,-0.130015,4.43,46.4,557
1076,25/5/2018,15:12:26,51.526615,-0.130015,4.43,46.5,559
1077,25/5/2018,15:12:27,51.526627,-0.130026,4.39,46.5,557
1078,25/5/2018,15:12:28,51.526638,-0.130038,4.44,46.5,560
1079,25/5/2018,15:12:29,51.526646,-0.130049,4.32,46.5,559
1080,25/5/2018,15:12:30,51.526657,-0.130062,4.96,46.5,558
1081,25/5/2018,15:12:31,51.526665,-0.130073,4.39,46.5,559
1082,25/5/2018,15:12:32,51.526672,-0.130086,4.33,46.5,560
1083,25/5/2018,15:12:33,51.52668,-0.130098,3.91,46.5,561
1084,25/5/2018,15:12:33,51.52668,-0.130098,3.91,46.3,560
1085,25/5/2018,15:12:34,51.526684,-0.130111,3.65,46.3,559
1086,25/5/2018,15:12:34,51.526684,-0.130111,3.65,46.8,559
1087,25/5/2018,15:12:35,51.526703,-0.130144,3.7,46.8,559
1088,25/5/2018,15:12:35,51.526703,-0.130144,3.7,44.9,559
1089,25/5/2018,15:12:36,51.526714,-0.130171,3.87,44.9,559
1090,25/5/2018,15:12:36,51.526714,-0.130171,3.87,44.3,559
1091,25/5/2018,15:12:37,51.526737,-0.130192,6.2,44.3,558
1092,25/5/2018,15:12:37,51.526737,-0.130192,6.2,42.3,558
1093,25/5/2018,15:12:38,51.526752,-0.130226,4.63,42.3,558
1094,25/5/2018,15:12:38,51.526752,-0.130226,4.63,38.5,557
1095,25/5/2018,15:12:39,51.526768,-0.130263,5.06,38.5,558
1096,25/5/2018,15:12:39,51.526768,-0.130263,5.06,34.1,557
1097,25/5/2018,15:12:40,51.526783,-0.130291,4.28,34.1,557
1098,25/5/2018,15:12:40,51.526783,-0.130291,4.28,30.7,558
1099,25/5/2018,15:12:41,51.526791,-0.130314,4.28,30.7,559
1100,25/5/2018,15:12:41,51.526791,-0.130314,4.28,27.6,559
1101,25/5/2018,15:12:42,51.526794,-0.130342,3.56,27.6,560
1102,25/5/2018,15:12:42,51.526794,-0.130342,3.56,25.9,559
1103,25/5/2018,15:12:43,51.52681,-0.130348,3.83,25.9,557
1104,25/5/2018,15:12:44,51.526817,-0.130352,2.85,25.9,558
1105,25/5/2018,15:12:45,51.526833,-0.130357,6.24,25.9,560
1106,25/5/2018,15:12:45,51.526833,-0.130357,6.24,26.9,559
1107,25/5/2018,15:12:46,51.526844,-0.13036,5.46,26.9,559
1108,25/5/2018,15:12:46,51.526844,-0.13036,5.46,28,559
1109,25/5/2018,15:12:47,51.526855,-0.130371,5,28,558
1110,25/5/2018,15:12:47,51.526855,-0.130371,5,28.5,557
1111,25/5/2018,15:12:48,51.526871,-0.130386,4.8,28.5,557
1112,25/5/2018,15:12:49,51.526882,-0.130402,4.82,28.5,557
1113,25/5/2018,15:12:50,51.526886,-0.13042,5.02,28.5,559
1114,25/5/2018,15:12:51,51.526894,-0.13043,5.48,28.5,558
1115,25/5/2018,15:12:52,51.526897,-0.130438,2.32,28.5,557
1116,25/5/2018,15:12:53,51.526897,-0.130442,0.43,28.5,558
1117,25/5/2018,15:12:54,51.526897,-0.130444,0.26,28.5,559
1118,25/5/2018,15:12:55,51.526901,-0.130446,2.48,28.5,558
1119,25/5/2018,15:12:56,51.526905,-0.130453,3.15,28.5,559
1120,25/5/2018,15:12:56,51.526905,-0.130453,3.15,32.2,559
1121,25/5/2018,15:12:57,51.526905,-0.13046,1.41,32.2,558
1122,25/5/2018,15:12:57,51.526905,-0.13046,1.41,32.5,557
1123,25/5/2018,15:12:58,51.526901,-0.130467,1.61,32.5,558
1124,25/5/2018,15:12:58,51.526901,-0.130467,1.61,33.1,558
1125,25/5/2018,15:12:59,51.526913,-0.130473,4.33,33.1,558
1126,25/5/2018,15:12:59,51.526913,-0.130473,4.33,33.5,559
1127,25/5/2018,15:13:00,51.526917,-0.130478,4.33,33.5,558
1128,25/5/2018,15:13:00,51.526917,-0.130478,4.33,34,557
1129,25/5/2018,15:13:01,51.52692,-0.130481,1.85,34,557
1130,25/5/2018,15:13:02,51.526917,-0.13048,1.09,34,558
1131,25/5/2018,15:13:03,51.526909,-0.130483,2.93,34,559
1132,25/5/2018,15:13:04,51.526905,-0.130485,2.46,34,559
1133,25/5/2018,15:13:05,51.526905,-0.13049,1.57,34,558
1134,25/5/2018,15:13:06,51.52692,-0.130496,4.04,34,558
1135,25/5/2018,15:13:06,51.52692,-0.130496,4.04,32.5,558
1136,25/5/2018,15:13:07,51.526932,-0.130507,5,32.5,557
1137,25/5/2018,15:13:07,51.526932,-0.130507,5,32,558
1138,25/5/2018,15:13:08,51.526936,-0.130513,3.61,32,559
1139,25/5/2018,15:13:08,51.526936,-0.130513,3.61,32.4,559
1140,25/5/2018,15:13:09,51.526943,-0.130524,5.07,32.4,559
1141,25/5/2018,15:13:09,51.526943,-0.130524,5.07,31.3,558
1142,25/5/2018,15:13:10,51.526955,-0.130532,4.83,31.3,557
1143,25/5/2018,15:13:10,51.526955,-0.130532,4.83,31.6,558
1144,25/5/2018,15:13:11,51.52697,-0.130543,3.3,31.6,557
1145,25/5/2018,15:13:11,51.52697,-0.130543,3.3,31.8,559
1146,25/5/2018,15:13:12,51.526985,-0.130544,4.89,31.8,559
1147,25/5/2018,15:13:12,51.526985,-0.130544,4.89,32.3,559
1148,25/5/2018,15:13:13,51.526981,-0.130551,1.52,32.3,559
1149,25/5/2018,15:13:13,51.526981,-0.130551,1.52,31,558
1150,25/5/2018,15:13:14,51.526997,-0.130552,1.13,31,558
1151,25/5/2018,15:13:14,51.526997,-0.130552,1.13,32.2,558
1152,25/5/2018,15:13:15,51.526993,-0.130556,2.22,32.2,558
1153,25/5/2018,15:13:16,51.526997,-0.130588,2.98,32.2,560
1154,25/5/2018,15:13:16,51.526997,-0.130588,2.98,30.9,559
1155,25/5/2018,15:13:17,51.527004,-0.130656,2.7,30.9,560
1156,25/5/2018,15:13:17,51.527004,-0.130656,2.7,25.2,559
1157,25/5/2018,15:13:18,51.527031,-0.130713,4.54,25.2,558
1158,25/5/2018,15:13:18,51.527031,-0.130713,4.54,22,558
1159,25/5/2018,15:13:19,51.527088,-0.130771,4.43,22,558
1160,25/5/2018,15:13:19,51.527088,-0.130771,4.43,22.5,558
1161,25/5/2018,15:13:20,51.527103,-0.130801,3.7,22.5,557
